Image Name,Class Label
അ/image_2267.png,0
അ/image_2268.png,0
അ/image_2269.png,0
അ/image_2270.png,0
അ/image_2271.png,0
അ/image_2272.png,0
അ/image_2273.png,0
അ/image_2274.png,0
അ/image_2275.png,0
അ/image_2276.png,0
അ/image_2277.png,0
അ/image_2278.png,0
അ/image_2279.png,0
അ/image_2280.png,0
അ/image_2281.png,0
അ/image_2282.png,0
അ/image_2283.png,0
അ/image_2284.png,0
അ/image_2285.png,0
അ/image_2286.png,0
അ/image_2287.png,0
അ/image_2288.png,0
അ/image_2289.png,0
അ/image_2290.png,0
അ/image_2291.png,0
അ/image_2292.png,0
അ/image_2293.png,0
അ/image_2294.png,0
അ/image_2295.png,0
അ/image_2296.png,0
അ/image_2297.png,0
അ/image_2298.png,0
അ/image_2299.png,0
അ/image_2300.png,0
അ/image_2301.png,0
അ/image_2302.png,0
അ/image_2303.png,0
അ/image_2304.png,0
അ/image_2305.png,0
അ/image_2306.png,0
അ/image_2307.png,0
അ/image_2308.png,0
അ/image_2309.png,0
അ/image_2310.png,0
അ/image_2311.png,0
അ/image_2312.png,0
അ/image_2313.png,0
അ/image_2314.png,0
അ/image_2315.png,0
അ/image_2316.png,0
അ/image_2317.png,0
അ/image_2318.png,0
അ/image_2319.png,0
അ/image_2320.png,0
അ/image_2321.png,0
അ/image_2322.png,0
അ/image_2323.png,0
അ/image_2324.png,0
അ/image_2325.png,0
അ/image_2326.png,0
അ/image_2327.png,0
അ/image_2328.png,0
അ/image_2329.png,0
അ/image_2330.png,0
അ/image_2331.png,0
അ/image_2332.png,0
അ/image_2333.png,0
അ/image_2334.png,0
അ/image_2335.png,0
അ/image_2336.png,0
അ/image_2337.png,0
അ/image_2338.png,0
അ/image_2339.png,0
അ/image_2340.png,0
അ/image_2341.png,0
അ/image_2342.png,0
അ/image_2343.png,0
അ/image_2344.png,0
അ/image_2345.png,0
അ/image_2346.png,0
അ/image_2347.png,0
അ/image_2348.png,0
അ/image_2349.png,0
അ/image_2350.png,0
അ/image_2351.png,0
അ/image_2352.png,0
അ/image_2353.png,0
അ/image_2354.png,0
അ/image_2355.png,0
അ/image_2356.png,0
അ/image_2357.png,0
അ/image_2358.png,0
അ/image_2359.png,0
അ/image_2360.png,0
അ/image_2361.png,0
അ/image_2362.png,0
അ/image_2363.png,0
അ/image_2364.png,0
അ/image_2365.png,0
അ/image_2366.png,0
അ/image_2367.png,0
അ/image_2368.png,0
അ/image_2369.png,0
അ/image_2370.png,0
അ/image_2371.png,0
അ/image_2372.png,0
അ/image_2373.png,0
അ/image_2374.png,0
അ/image_2375.png,0
അ/image_2376.png,0
അ/image_2377.png,0
അ/image_2378.png,0
അ/image_2379.png,0
അ/image_2380.png,0
അ/image_2381.png,0
അ/image_2382.png,0
അ/image_2383.png,0
അ/image_2384.png,0
അ/image_2385.png,0
അ/image_2386.png,0
അ/image_2387.png,0
അ/image_2388.png,0
അ/image_2389.png,0
അ/image_2390.png,0
അ/image_2391.png,0
അ/image_2392.png,0
അ/image_2393.png,0
അ/image_2394.png,0
അ/image_2395.png,0
അ/image_2396.png,0
അ/image_2397.png,0
അ/image_2398.png,0
അ/image_2399.png,0
അ/image_2400.png,0
അ/image_2401.png,0
അ/image_2402.png,0
അ/image_2403.png,0
അ/image_2404.png,0
അ/image_2405.png,0
അ/image_2406.png,0
അ/image_2407.png,0
അ/image_2408.png,0
അ/image_2409.png,0
അ/image_2410.png,0
അ/image_2411.png,0
അ/image_2412.png,0
അ/image_2413.png,0
അ/image_2414.png,0
അ/image_2415.png,0
അ/image_2416.png,0
അ/image_2417.png,0
അ/image_2418.png,0
അ/image_2419.png,0
അ/image_2420.png,0
അ/image_2421.png,0
അ/image_2422.png,0
അ/image_2423.png,0
അ/image_2424.png,0
അ/image_2425.png,0
അ/image_2426.png,0
അ/image_2427.png,0
അ/image_2428.png,0
അ/image_2429.png,0
അ/image_2430.png,0
അ/image_2431.png,0
അ/image_2432.png,0
അ/image_2433.png,0
അ/image_2434.png,0
അ/image_2435.png,0
അ/image_2436.png,0
അ/image_2437.png,0
അ/image_2438.png,0
അ/image_2439.png,0
അ/image_2440.png,0
അ/image_2441.png,0
അ/image_733.png,0
അ/image_734.png,0
അ/image_735.png,0
അ/image_736.png,0
അ/image_737.png,0
അ/image_738.png,0
അ/image_739.png,0
അ/image_740.png,0
അ/image_741.png,0
അ/image_742.png,0
അ/image_743.png,0
അ/image_744.png,0
അ/image_745.png,0
അ/image_746.png,0
അ/image_747.png,0
അ/image_748.png,0
അ/image_749.png,0
അ/image_750.png,0
അ/image_751.png,0
അ/image_752.png,0
അ/image_753.png,0
അ/image_754.png,0
അ/image_755.png,0
അ/image_756.png,0
അ/image_757.png,0
അ/image_758.png,0
അ/image_759.png,0
അ/image_760.png,0
അ/image_761.png,0
അ/image_762.png,0
അ/image_763.png,0
അ/image_764.png,0
അ/image_765.png,0
അ/image_766.png,0
അ/image_767.png,0
അ/image_768.png,0
അ/image_769.png,0
അ/image_770.png,0
അ/image_771.png,0
അ/image_772.png,0
അ/image_773.png,0
അ/image_774.png,0
അ/image_775.png,0
അ/image_776.png,0
അ/image_777.png,0
അ/image_778.png,0
അ/image_779.png,0
അ/image_780.png,0
അ/image_781.png,0
അ/image_782.png,0
അ/image_783.png,0
അ/image_784.png,0
അ/image_785.png,0
അ/image_786.png,0
അ/image_787.png,0
അ/image_788.png,0
അ/image_789.png,0
അ/image_790.png,0
അ/image_791.png,0
അ/image_792.png,0
അ/image_793.png,0
അ/image_794.png,0
അ/image_795.png,0
അ/image_796.png,0
അ/image_797.png,0
അ/image_798.png,0
അ/image_799.png,0
അ/image_800.png,0
അ/image_801.png,0
അ/image_802.png,0
അ/image_803.png,0
അ/image_804.png,0
അ/image_805.png,0
അ/image_806.png,0
അ/image_807.png,0
അ/image_808.png,0
അ/image_809.png,0
അ/image_810.png,0
അ/image_811.png,0
അ/image_812.png,0
അ/image_813.png,0
അ/image_814.png,0
അ/image_815.png,0
അ/image_816.png,0
അ/image_817.png,0
അ/image_818.png,0
അ/image_819.png,0
അ/image_820.png,0
അ/image_821.png,0
അ/image_822.png,0
അ/image_823.png,0
അ/image_824.png,0
അ/image_825.png,0
അ/image_826.png,0
അ/image_827.png,0
അ/image_828.png,0
അ/image_829.png,0
അ/image_830.png,0
അ/image_831.png,0
അ/image_832.png,0
അ/image_833.png,0
അ/image_834.png,0
അ/image_835.png,0
അ/image_836.png,0
അ/image_837.png,0
അ/image_838.png,0
അ/image_839.png,0
അ/image_840.png,0
അ/image_841.png,0
അ/image_842.png,0
അ/image_843.png,0
അ/image_844.png,0
അ/image_845.png,0
അ/image_846.png,0
അ/image_847.png,0
അ/image_848.png,0
അ/image_849.png,0
അ/image_850.png,0
അ/image_851.png,0
അ/image_852.png,0
അ/image_853.png,0
അ/image_854.png,0
അ/image_855.png,0
അ/image_856.png,0
ആ/10.png,1
ആ/100.png,1
ആ/101.png,1
ആ/102.png,1
ആ/103.png,1
ആ/104.png,1
ആ/105.png,1
ആ/106.png,1
ആ/107.png,1
ആ/108.png,1
ആ/109.png,1
ആ/11.png,1
ആ/110.png,1
ആ/111.png,1
ആ/112.png,1
ആ/113.png,1
ആ/115.png,1
ആ/116.png,1
ആ/117.png,1
ആ/118.png,1
ആ/119.png,1
ആ/12.png,1
ആ/120.png,1
ആ/121.png,1
ആ/122.png,1
ആ/123.png,1
ആ/124.png,1
ആ/125.png,1
ആ/126.png,1
ആ/127.png,1
ആ/128.png,1
ആ/129.png,1
ആ/13.png,1
ആ/131.png,1
ആ/132.png,1
ആ/133.png,1
ആ/134.png,1
ആ/135.png,1
ആ/136.png,1
ആ/137.png,1
ആ/138.png,1
ആ/139.png,1
ആ/14.png,1
ആ/140.png,1
ആ/141.png,1
ആ/142.png,1
ആ/143.png,1
ആ/144.png,1
ആ/145.png,1
ആ/146.png,1
ആ/147.png,1
ആ/148.png,1
ആ/149.png,1
ആ/15.png,1
ആ/150.png,1
ആ/151.png,1
ആ/152.png,1
ആ/153.png,1
ആ/154.png,1
ആ/155.png,1
ആ/156.png,1
ആ/157.png,1
ആ/158.png,1
ആ/159.png,1
ആ/16.png,1
ആ/160.png,1
ആ/161.png,1
ആ/162.png,1
ആ/163.png,1
ആ/164.png,1
ആ/165.png,1
ആ/166.png,1
ആ/167.png,1
ആ/168.png,1
ആ/169.png,1
ആ/17.png,1
ആ/170.png,1
ആ/171.png,1
ആ/172.png,1
ആ/173.png,1
ആ/174.png,1
ആ/175.png,1
ആ/176.png,1
ആ/177.png,1
ആ/178.png,1
ആ/179.png,1
ആ/18.png,1
ആ/180.png,1
ആ/181.png,1
ആ/182.png,1
ആ/183.png,1
ആ/184.png,1
ആ/185.png,1
ആ/186.png,1
ആ/187.png,1
ആ/188.png,1
ആ/189.png,1
ആ/19.png,1
ആ/190.png,1
ആ/191.png,1
ആ/192.png,1
ആ/193.png,1
ആ/195.png,1
ആ/196.png,1
ആ/197.png,1
ആ/198.png,1
ആ/199.png,1
ആ/20.png,1
ആ/200.png,1
ആ/202.png,1
ആ/203.png,1
ആ/204.png,1
ആ/205.png,1
ആ/209.png,1
ആ/21.png,1
ആ/210.png,1
ആ/211.png,1
ആ/22.png,1
ആ/23.png,1
ആ/24.png,1
ആ/26.png,1
ആ/27.png,1
ആ/28.png,1
ആ/29.png,1
ആ/3.png,1
ആ/30.png,1
ആ/31.png,1
ആ/32.png,1
ആ/33.png,1
ആ/34.png,1
ആ/35.png,1
ആ/36.png,1
ആ/37.png,1
ആ/38.png,1
ആ/39.png,1
ആ/4.png,1
ആ/40.png,1
ആ/41.png,1
ആ/42.png,1
ആ/43.png,1
ആ/44.png,1
ആ/45.png,1
ആ/46.png,1
ആ/47.png,1
ആ/48.png,1
ആ/49.png,1
ആ/5.png,1
ആ/51.png,1
ആ/53.png,1
ആ/54.png,1
ആ/55.png,1
ആ/56.png,1
ആ/57.png,1
ആ/58.png,1
ആ/59.png,1
ആ/60.png,1
ആ/61.png,1
ആ/63.png,1
ആ/64.png,1
ആ/65.png,1
ആ/66.png,1
ആ/67.png,1
ആ/68.png,1
ആ/69.png,1
ആ/7.png,1
ആ/70.png,1
ആ/71.png,1
ആ/72.png,1
ആ/73.png,1
ആ/74.png,1
ആ/75.png,1
ആ/76.png,1
ആ/77.png,1
ആ/78.png,1
ആ/79.png,1
ആ/8.png,1
ആ/80.png,1
ആ/81.png,1
ആ/83.png,1
ആ/84.png,1
ആ/85.png,1
ആ/86.png,1
ആ/87.png,1
ആ/88.png,1
ആ/89.png,1
ആ/9.png,1
ആ/90.png,1
ആ/91.png,1
ആ/92.png,1
ആ/93.png,1
ആ/94.png,1
ആ/95.png,1
ആ/96.png,1
ആ/97.png,1
ആ/98.png,1
ആ/99.png,1
ആ/image_2442.png,1
ആ/image_2443.png,1
ആ/image_2444.png,1
ആ/image_2445.png,1
ആ/image_2446.png,1
ആ/image_2447.png,1
ആ/image_2448.png,1
ആ/image_2449.png,1
ആ/image_2450.png,1
ആ/image_2451.png,1
ആ/image_2452.png,1
ആ/image_2453.png,1
ആ/image_2454.png,1
ആ/image_2455.png,1
ആ/image_2456.png,1
ആ/image_2457.png,1
ആ/image_2458.png,1
ആ/image_2459.png,1
ആ/image_2460.png,1
ആ/image_2461.png,1
ആ/image_2462.png,1
ആ/image_2463.png,1
ആ/image_2464.png,1
ആ/image_2465.png,1
ആ/image_2466.png,1
ആ/image_2467.png,1
ആ/image_2468.png,1
ആ/image_2469.png,1
ആ/image_2470.png,1
ആ/image_2471.png,1
ആ/image_2472.png,1
ആ/image_2473.png,1
ആ/image_2474.png,1
ആ/image_2475.png,1
ആ/image_2476.png,1
ആ/image_2477.png,1
ആ/image_2478.png,1
ആ/image_2479.png,1
ആ/image_2480.png,1
ആ/image_2481.png,1
ആ/image_2482.png,1
ആ/image_2483.png,1
ആ/image_2484.png,1
ആ/image_2485.png,1
ആ/image_2486.png,1
ആ/image_2487.png,1
ആ/image_2488.png,1
ആ/image_2489.png,1
ആ/image_2490.png,1
ആ/image_2491.png,1
ആ/image_2492.png,1
ആ/image_2493.png,1
ആ/image_2494.png,1
ആ/image_2495.png,1
ആ/image_2496.png,1
ആ/image_2497.png,1
ആ/image_2498.png,1
ആ/image_2499.png,1
ആ/image_2500.png,1
ആ/image_2501.png,1
ആ/image_2502.png,1
ആ/image_2503.png,1
ആ/image_2504.png,1
ആ/image_2505.png,1
ആ/image_2506.png,1
ആ/image_2507.png,1
ആ/image_2508.png,1
ആ/image_2509.png,1
ആ/image_2510.png,1
ആ/image_2511.png,1
ആ/image_2512.png,1
ആ/image_2513.png,1
ആ/image_2514.png,1
ആ/image_2515.png,1
ആ/image_2516.png,1
ആ/image_2517.png,1
ആ/image_2518.png,1
ആ/image_2519.png,1
ആ/image_2520.png,1
ആ/image_2521.png,1
ആ/image_2522.png,1
ആ/image_2523.png,1
ആ/image_2524.png,1
ആ/image_2525.png,1
ആ/image_2526.png,1
ആ/image_2527.png,1
ആ/image_2528.png,1
ആ/image_2529.png,1
ആ/image_2530.png,1
ആ/image_2531.png,1
ആ/image_2532.png,1
ആ/image_2533.png,1
ആ/image_2534.png,1
ആ/image_2535.png,1
ആ/image_2536.png,1
ആ/image_2537.png,1
ആ/image_2538.png,1
ആ/image_2539.png,1
ആ/image_2540.png,1
ആ/image_2541.png,1
ആ/image_2542.png,1
ആ/image_2543.png,1
ആ/image_2544.png,1
ആ/image_2545.png,1
ആ/image_2546.png,1
ആ/image_2547.png,1
ആ/image_2548.png,1
ആ/image_2549.png,1
ആ/image_2550.png,1
ആ/image_2551.png,1
ആ/image_2552.png,1
ആ/image_2553.png,1
ആ/image_2554.png,1
ആ/image_2555.png,1
ആ/image_2556.png,1
ആ/image_2557.png,1
ആ/image_2558.png,1
ആ/image_2559.png,1
ആ/image_2560.png,1
ആ/image_2561.png,1
ആ/image_2562.png,1
ആ/image_2563.png,1
ആ/image_2564.png,1
ആ/image_2565.png,1
ആ/image_2566.png,1
ആ/image_2567.png,1
ആ/image_2568.png,1
ആ/image_2569.png,1
ആ/image_2570.png,1
ആ/image_2571.png,1
ആ/image_2572.png,1
ആ/image_2573.png,1
ആ/image_2574.png,1
ആ/image_2575.png,1
ആ/image_2576.png,1
ആ/image_2577.png,1
ആ/image_2578.png,1
ആ/image_2579.png,1
ആ/image_2580.png,1
ആ/image_2581.png,1
ആ/image_2582.png,1
ആ/image_2583.png,1
ആ/image_2584.png,1
ആ/image_2585.png,1
ആ/image_2586.png,1
ആ/image_2587.png,1
ആ/image_2588.png,1
ആ/image_2589.png,1
ആ/image_2590.png,1
ആ/image_2591.png,1
ആ/image_2592.png,1
ആ/image_2593.png,1
ആ/image_2594.png,1
ആ/image_2595.png,1
ആ/image_2596.png,1
ആ/image_2597.png,1
ആ/image_2598.png,1
ആ/image_2599.png,1
ആ/image_2600.png,1
ആ/image_2601.png,1
ആ/image_2602.png,1
ആ/image_2603.png,1
ആ/image_2604.png,1
ആ/image_2605.png,1
ആ/image_2606.png,1
ആ/image_2607.png,1
ആ/image_2608.png,1
ആ/image_2609.png,1
ആ/image_2610.png,1
ആ/image_2611.png,1
ആ/image_2612.png,1
ആ/image_2613.png,1
ആ/image_2614.png,1
ആ/image_2615.png,1
ആ/image_2616.png,1
ആ/image_2617.png,1
ആ/image_2618.png,1
ആ/image_2619.png,1
ആ/image_2620.png,1
ആ/image_2621.png,1
ആ/image_2622.png,1
ആ/image_2623.png,1
ആ/image_2624.png,1
ആ/image_2625.png,1
ആ/image_2626.png,1
ആ/image_2627.png,1
ആ/image_2628.png,1
ആ/image_2629.png,1
ആ/image_2630.png,1
ആ/image_2631.png,1
ആ/image_2632.png,1
ആ/image_809.png,1
ആ/image_810.png,1
ആ/image_811.png,1
ആ/image_812.png,1
ആ/image_813.png,1
ആ/image_814.png,1
ആ/image_815.png,1
ആ/image_816.png,1
ആ/image_817.png,1
ആ/image_818.png,1
ആ/image_819.png,1
ആ/image_820.png,1
ആ/image_821.png,1
ആ/image_822.png,1
ആ/image_823.png,1
ആ/image_824.png,1
ആ/image_825.png,1
ആ/image_826.png,1
ആ/image_827.png,1
ആ/image_828.png,1
ആ/image_829.png,1
ആ/image_830.png,1
ആ/image_831.png,1
ആ/image_832.png,1
ആ/image_833.png,1
ആ/image_834.png,1
ആ/image_835.png,1
ആ/image_836.png,1
ആ/image_837.png,1
ആ/image_838.png,1
ആ/image_839.png,1
ആ/image_840.png,1
ആ/image_841.png,1
ആ/image_842.png,1
ആ/image_843.png,1
ആ/image_844.png,1
ആ/image_845.png,1
ആ/image_846.png,1
ആ/image_847.png,1
ആ/image_848.png,1
ആ/image_849.png,1
ആ/image_850.png,1
ആ/image_851.png,1
ആ/image_852.png,1
ആ/image_853.png,1
ആ/image_854.png,1
ആ/image_855.png,1
ആ/image_856.png,1
ആ/image_857.png,1
ആ/image_858.png,1
ആ/image_859.png,1
ആ/image_860.png,1
ആ/image_861.png,1
ആ/image_862.png,1
ആ/image_863.png,1
ആ/image_864.png,1
ആ/image_865.png,1
ആ/image_866.png,1
ആ/image_867.png,1
ആ/image_868.png,1
ആ/image_869.png,1
ആ/image_870.png,1
ആ/image_871.png,1
ആ/image_872.png,1
ആ/image_873.png,1
ആ/image_874.png,1
ആ/image_875.png,1
ആ/image_876.png,1
ആ/image_877.png,1
ആ/image_878.png,1
ആ/image_879.png,1
ആ/image_880.png,1
ആ/image_881.png,1
ആ/image_882.png,1
ആ/image_883.png,1
ആ/image_884.png,1
ആ/image_885.png,1
ആ/image_886.png,1
ആ/image_887.png,1
ആ/image_888.png,1
ആ/image_889.png,1
ആ/image_890.png,1
ആ/image_891.png,1
ആ/image_892.png,1
ആ/image_893.png,1
ആ/image_894.png,1
ആ/image_895.png,1
ആ/image_896.png,1
ആ/image_897.png,1
ആ/image_898.png,1
ആ/image_899.png,1
ആ/image_900.png,1
ആ/image_901.png,1
ആ/image_902.png,1
ആ/image_903.png,1
ആ/image_904.png,1
ആ/image_905.png,1
ആ/image_906.png,1
ആ/image_907.png,1
ആ/image_908.png,1
ആ/image_909.png,1
ആ/image_910.png,1
ആ/image_911.png,1
ആ/image_912.png,1
ആ/image_913.png,1
ആ/image_914.png,1
ആ/image_915.png,1
ആ/image_916.png,1
ആ/image_917.png,1
ആ/image_918.png,1
ആ/image_919.png,1
ആ/image_920.png,1
ആ/image_921.png,1
ആ/image_922.png,1
ആ/image_923.png,1
ആ/image_924.png,1
ആ/image_925.png,1
ആ/image_926.png,1
ആ/image_927.png,1
ആ/image_928.png,1
ആ/image_929.png,1
ആ/image_930.png,1
ആ/image_931.png,1
ആ/image_932.png,1
ആ/image_933.png,1
ആ/image_934.png,1
ആ/image_935.png,1
ആ/image_936.png,1
ആ/image_937.png,1
ആ/image_938.png,1
ആ/image_939.png,1
ആ/image_940.png,1
ഇ/10.png,2
ഇ/100.png,2
ഇ/101.png,2
ഇ/102.png,2
ഇ/103.png,2
ഇ/104.png,2
ഇ/105.png,2
ഇ/106.png,2
ഇ/107.png,2
ഇ/108.png,2
ഇ/109.png,2
ഇ/11.png,2
ഇ/110.png,2
ഇ/111.png,2
ഇ/112.png,2
ഇ/113.png,2
ഇ/114.png,2
ഇ/115.png,2
ഇ/116.png,2
ഇ/117.png,2
ഇ/118.png,2
ഇ/119.png,2
ഇ/12.png,2
ഇ/120.png,2
ഇ/121.png,2
ഇ/122.png,2
ഇ/123.png,2
ഇ/124.png,2
ഇ/125.png,2
ഇ/126.png,2
ഇ/127.png,2
ഇ/128.png,2
ഇ/13.png,2
ഇ/130.png,2
ഇ/131.png,2
ഇ/132.png,2
ഇ/133.png,2
ഇ/134.png,2
ഇ/135.png,2
ഇ/136.png,2
ഇ/137.png,2
ഇ/138.png,2
ഇ/139.png,2
ഇ/14.png,2
ഇ/140.png,2
ഇ/141.png,2
ഇ/142.png,2
ഇ/143.png,2
ഇ/144.png,2
ഇ/145.png,2
ഇ/146.png,2
ഇ/147.png,2
ഇ/148.png,2
ഇ/149.png,2
ഇ/15.png,2
ഇ/150.png,2
ഇ/151.png,2
ഇ/152.png,2
ഇ/153.png,2
ഇ/154.png,2
ഇ/155.png,2
ഇ/156.png,2
ഇ/157.png,2
ഇ/158.png,2
ഇ/159.png,2
ഇ/16.png,2
ഇ/160.png,2
ഇ/161.png,2
ഇ/162.png,2
ഇ/163.png,2
ഇ/164.png,2
ഇ/166.png,2
ഇ/167.png,2
ഇ/168.png,2
ഇ/169.png,2
ഇ/17.png,2
ഇ/170.png,2
ഇ/171.png,2
ഇ/172.png,2
ഇ/173.png,2
ഇ/174.png,2
ഇ/175.png,2
ഇ/176.png,2
ഇ/177.png,2
ഇ/178.png,2
ഇ/179.png,2
ഇ/18.png,2
ഇ/180.png,2
ഇ/181.png,2
ഇ/182.png,2
ഇ/183.png,2
ഇ/184.png,2
ഇ/185.png,2
ഇ/187.png,2
ഇ/188.png,2
ഇ/189.png,2
ഇ/19.png,2
ഇ/190.png,2
ഇ/191.png,2
ഇ/192.png,2
ഇ/193.png,2
ഇ/195.png,2
ഇ/196.png,2
ഇ/197.png,2
ഇ/198.png,2
ഇ/20.png,2
ഇ/200.png,2
ഇ/201.png,2
ഇ/202.png,2
ഇ/203.png,2
ഇ/204.png,2
ഇ/21.png,2
ഇ/22.png,2
ഇ/226.png,2
ഇ/23.png,2
ഇ/24.png,2
ഇ/25.png,2
ഇ/26.png,2
ഇ/27.png,2
ഇ/28.png,2
ഇ/29.png,2
ഇ/3.png,2
ഇ/30.png,2
ഇ/31.png,2
ഇ/32.png,2
ഇ/33.png,2
ഇ/34.png,2
ഇ/35.png,2
ഇ/36.png,2
ഇ/37.png,2
ഇ/38.png,2
ഇ/39.png,2
ഇ/4.png,2
ഇ/40.png,2
ഇ/41.png,2
ഇ/42.png,2
ഇ/43.png,2
ഇ/44.png,2
ഇ/45.png,2
ഇ/46.png,2
ഇ/47.png,2
ഇ/48.png,2
ഇ/49.png,2
ഇ/5.png,2
ഇ/50.png,2
ഇ/51.png,2
ഇ/52.png,2
ഇ/53.png,2
ഇ/54.png,2
ഇ/55.png,2
ഇ/56.png,2
ഇ/57.png,2
ഇ/58.png,2
ഇ/59.png,2
ഇ/6.png,2
ഇ/60.png,2
ഇ/61.png,2
ഇ/62.png,2
ഇ/63.png,2
ഇ/64.png,2
ഇ/65.png,2
ഇ/66.png,2
ഇ/67.png,2
ഇ/68.png,2
ഇ/69.png,2
ഇ/7.png,2
ഇ/70.png,2
ഇ/71.png,2
ഇ/72.png,2
ഇ/73.png,2
ഇ/74.png,2
ഇ/75.png,2
ഇ/76.png,2
ഇ/77.png,2
ഇ/78.png,2
ഇ/79.png,2
ഇ/8.png,2
ഇ/80.png,2
ഇ/81.png,2
ഇ/82.png,2
ഇ/83.png,2
ഇ/84.png,2
ഇ/85.png,2
ഇ/86.png,2
ഇ/87.png,2
ഇ/88.png,2
ഇ/89.png,2
ഇ/9.png,2
